# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:52:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.73626375	-81.94810726
7.74358975	-77.45269299
7.75091576	-80.43136196
7.75824177	-88.39261550
7.76556778	-76.28805293
7.77289378	-79.56866992
7.78021979	-72.88163661
7.78754580	-76.17506088
7.79487181	-83.55960040
7.80219781	-73.34141029
7.80952382	-73.88801994
7.81684983	-86.55417928
7.82417583	-81.46689557
7.83150184	-77.11205085
7.83882785	-77.27111883
7.84615386	-74.81187787
7.85347986	-82.51248688
7.86080587	-76.79426023
7.86813188	-76.24244620
7.87545789	-77.98821376
7.88278389	-74.92289333
7.89010990	-77.05690463
7.89743591	-76.25409552
7.90476192	-72.69582031
7.91208792	-75.92387721
7.91941393	-79.46953447
7.92673994	-83.86079511
7.93406594	-76.85179209
7.94139195	-74.91735939
7.94871796	-80.00140501
7.95604397	-74.21027804
7.96336997	-84.22270656
7.97069598	-76.57797112
7.97802199	-78.10182766
7.98534800	-78.25435857
7.99267400	-75.82915636
8.00000001	-74.25265969
8.00732602	-77.83781510
8.01465203	-99.62673171
8.02197803	-83.09407804
8.02930404	-87.02219641
8.03663005	-81.14705040
8.04395605	-80.47630353
8.05128206	-82.80891236
8.05860807	-78.17158398
8.06593408	-78.61999323
8.07326008	-77.22518199
8.08058609	-78.63184551
8.08791210	-73.03440557
8.09523811	-80.39619619
8.10256411	-75.10622010
8.10989012	-75.28341620
8.11721613	-81.16108228
8.12454214	-76.05785905
8.13186814	-80.16526860
8.13919415	-84.08611217
8.14652016	-84.68511305
8.15384616	-81.93195937
8.16117217	-78.10538426
8.16849818	-71.82263240
8.17582419	-68.88650906
8.18315019	-78.25083255
8.19047620	-77.22352978
8.19780221	-77.52152722
8.20512822	-78.82550189
8.21245422	-83.15592005
8.21978023	-90.76852241
8.22710624	-81.02854332
8.23443225	-90.15142448
8.24175825	-79.77835087
8.24908426	-81.71234294
8.25641027	-77.34627245
8.26373627	-92.08620653
8.27106228	-75.61637366
8.27838829	-96.57854070
8.28571430	-82.16337156
8.29304030	-78.44176686
8.30036631	-73.80975288
8.30769232	-74.73326702
8.31501833	-102.41998433
8.32234433	-77.26866383
8.32967034	-78.26685571
8.33699635	-86.39945075
8.34432236	-83.24583352
8.35164836	-83.34253775
8.35897437	-79.06161177
8.36630038	-75.88238587
8.37362638	-72.60216471
8.38095239	-78.74286405
8.38827840	-79.81288106
8.39560441	-73.80870570
8.40293041	-80.47469394
8.41025642	-90.14239577
8.41758243	-78.89941002
8.42490844	-79.90371224
8.43223444	-81.90698173
8.43956045	-77.86378670
8.44688646	-75.69042337
8.45421247	-81.36157782
8.46153847	-75.70498625
8.46886448	-73.71691329
8.47619049	-70.61712140
8.48351649	-78.87963227
8.49084250	-74.82060869
8.49816851	-91.47416798
8.50549452	-83.02977146
8.51282052	-77.83904470
8.52014653	-77.45007166
8.52747254	-80.46227675
8.53479855	-80.91693042
8.54212455	-72.07395740
8.54945056	-79.09146088
8.55677657	-74.11936483
8.56410258	-80.14355072
8.57142858	-82.26682925
8.57875459	-72.69825995
8.58608060	-73.42644188
8.59340661	-79.47472394
8.60073261	-79.38002132
8.60805862	-80.43375091
8.61538463	-77.08073485
8.62271063	-81.44757655
8.63003664	-89.95683991
8.63736265	-79.49019476
8.64468866	-81.85616947
8.65201466	-80.08017889
8.65934067	-79.19884074
8.66666668	-75.43112906
8.67399269	-76.23648781
8.68131869	-76.92313022
8.68864470	-89.01240518
8.69597071	-84.15909326
8.70329672	-82.84530875
8.71062272	-81.41005114
8.71794873	-78.27625666
8.72527474	-75.69317015
8.73260074	-70.48170302
8.73992675	-73.80039237
8.74725276	-80.04384088
8.75457877	-82.41949670
8.76190477	-83.97833855
8.76923078	-77.19174904
8.77655679	-77.62050972
8.78388280	-85.10214346
8.79120880	-80.85556688
8.79853481	-72.89892354
8.80586082	-76.49687541
8.81318683	-81.49782514
8.82051283	-86.73547003
8.82783884	-79.26925589
8.83516485	-80.38579849
8.84249085	-74.20228796
8.84981686	-71.45057598
8.85714287	-81.67153463
8.86446888	-77.38177748
8.87179488	-81.30949170
8.87912089	-80.64499909
8.88644690	-82.40303865
8.89377291	-80.42666368
8.90109891	-82.09970827
8.90842492	-88.48670232
8.91575093	-77.02181574
8.92307694	-89.17750692
8.93040294	-79.21535749
8.93772895	-85.33795814
8.94505496	-79.89656550
8.95238096	-82.53057367
8.95970697	-75.53913463
8.96703298	-77.15975218
8.97435899	-78.01604896
8.98168499	-80.28064462
8.98901100	-70.85878369
8.99633701	-77.11258384
9.00366302	-90.14846988
9.01098902	-76.47560731
9.01831503	-74.47818651
9.02564104	-67.22686809
9.03296705	-76.32898484
9.04029305	-75.04068791
9.04761906	-75.92064309
9.05494507	-74.83253005
9.06227107	-77.70894572
9.06959708	-79.15166297
9.07692309	-74.81847194
9.08424910	-80.41775046
9.09157510	-82.42513352
9.09890111	-89.82111951
9.10622712	-80.27117727
9.11355313	-84.72226392
9.12087913	-78.31897695
9.12820514	-74.76866647
9.13553115	-93.61759974
9.14285716	-75.27542378
9.15018316	-77.98442951
9.15750917	-85.15450121
9.16483518	-80.83702725
9.17216118	-76.09344369
9.17948719	-97.27753426
9.18681320	-77.13856355
9.19413921	-76.74436481
9.20146521	-87.79420725
9.20879122	-73.78887784
9.21611723	-73.50044070
9.22344324	-80.84558372
9.23076924	-78.89887461
9.23809525	-75.99145165
9.24542126	-79.49398632
9.25274727	-78.09866892
9.26007327	-79.81384560
9.26739928	-74.46780878
9.27472529	-75.89649559
9.28205129	-76.24788742
9.28937730	-77.01368735
9.29670331	-76.57017018
9.30402932	-84.25380731
9.31135532	-75.68013851
9.31868133	-73.97891988
9.32600734	-85.85752551
9.33333335	-91.04854118
9.34065935	-91.23126994
9.34798536	-87.02146819
9.35531137	-77.91092449
9.36263738	-73.58731380
9.36996338	-88.07126997
9.37728939	-83.26902142
9.38461540	-87.42548986
9.39194140	-81.04148129
9.39926741	-82.12324330
9.40659342	-88.63858383
9.41391943	-76.80349937
9.42124543	-74.08216506
9.42857144	-75.82570838
9.43589745	-76.22765493
9.44322346	-81.33886663
9.45054946	-77.41616407
9.45787547	-77.83388782
9.46520148	-71.11001509
9.47252749	-79.97125835
9.47985349	-80.22178416
9.48717950	-79.79891071
9.49450551	-76.13408590
9.50183151	-83.84381759
9.50915752	-78.29236391
9.51648353	-76.84304601
9.52380954	-75.89562448
9.53113554	-72.82296718
9.53846155	-82.07947359
9.54578756	-83.17271200
9.55311357	-82.38847935
9.56043957	-79.43990915
9.56776558	-77.94453966
9.57509159	-71.91267144
9.58241760	-82.35777289
9.58974360	-78.07541166
9.59706961	-87.84973890
9.60439562	-74.95482677
9.61172162	-73.48488903
9.61904763	-76.59572043
9.62637364	-74.16960533
9.63369965	-77.40199135
9.64102565	-75.99808685
9.64835166	-80.34929829
9.65567767	-90.60224029
9.66300368	-78.07854271
9.67032968	-79.00610079
9.67765569	-83.10861649
9.68498170	-92.06226904
9.69230771	-75.95302969
9.69963371	-76.12011404
9.70695972	-75.24376598
9.71428573	-73.26743774
9.72161173	-76.67355873
9.72893774	-74.42208506
9.73626375	-71.50554574
9.74358976	-79.07972484
9.75091576	-75.51776811
9.75824177	-76.81290243
9.76556778	-74.37959037
9.77289379	-93.29527807
9.78021979	-81.38195976
9.78754580	-75.12068596
9.79487181	-88.06169440
9.80219782	-82.80988018
9.80952382	-76.98055472
9.81684983	-87.67689171
9.82417584	-75.94288193
9.83150184	-74.75129915
9.83882785	-84.43607848
9.84615386	-74.54631659
9.85347987	-79.29091597
9.86080587	-71.43834660
9.86813188	-81.90425903
9.87545789	-76.60292989
9.88278390	-81.42919415
9.89010990	-85.00758919
9.89743591	-79.36017128
9.90476192	-80.20348777
9.91208793	-79.45120896
9.91941393	-87.38901324
9.92673994	-84.38180846
9.93406595	-84.89253084
9.94139195	-79.28910549
9.94871796	-74.54306571
9.95604397	-81.19404361
9.96336998	-77.65007072
9.97069598	-76.57032392
9.97802199	-85.40464782
9.98534800	-78.57537774
9.99267401	-75.61072646
10.00000001	-77.07184056
10.00732602	-82.95430315
10.01465203	-71.02015718
10.02197804	-80.62839811
10.02930404	-76.20947230
10.03663005	-92.38088910
10.04395606	-83.38421745
10.05128206	-79.98591531
10.05860807	-90.60708541
10.06593408	-83.47360562
10.07326009	-75.13164988
10.08058609	-85.08195016
10.08791210	-72.20991033
10.09523811	-77.70016315
10.10256412	-79.58679643
10.10989012	-80.12533992
10.11721613	-82.84398707
10.12454214	-77.65629857
10.13186815	-74.73339785
10.13919415	-85.77566764
10.14652016	-82.82353360
10.15384617	-73.91249939
10.16117217	-78.94200512
10.16849818	-77.15606785
10.17582419	-86.73131460
10.18315020	-81.84923771
10.19047620	-77.37750541
10.19780221	-79.10383834
10.20512822	-102.44778584
10.21245423	-80.43310944
10.21978023	-77.93033341
10.22710624	-75.80163277
10.23443225	-85.90913071
10.24175826	-85.18877595
10.24908426	-94.68756102
10.25641027	-95.27613476
10.26373628	-76.98199611
10.27106228	-75.13990804
10.27838829	-79.57521719
10.28571430	-81.51684378
10.29304031	-79.78025105
10.30036631	-81.33674275
10.30769232	-78.42603879
10.31501833	-81.48098751
10.32234434	-72.95472273
10.32967034	-82.91324128
10.33699635	-74.40922803
10.34432236	-79.92668532
10.35164837	-93.35420447
10.35897437	-82.05766744
10.36630038	-81.12063258
10.37362639	-88.68966327
10.38095239	-74.49432253
10.38827840	-77.92980213
10.39560441	-82.76680470
10.40293042	-81.22164929
10.41025642	-74.75144566
10.41758243	-73.68206597
10.42490844	-86.21623742
10.43223445	-82.57147848
10.43956045	-78.71951233
10.44688646	-111.94994560
10.45421247	-78.27310670
10.46153848	-77.28206854
10.46886448	-77.66178435
10.47619049	-75.95197415
10.48351650	-76.78342217
10.49084251	-85.96488678
10.49816851	-91.15049789
10.50549452	-84.74630329
10.51282053	-78.19641017
10.52014653	-78.90491511
10.52747254	-86.16561236
10.53479855	-79.31008827
10.54212456	-82.47202677
10.54945056	-79.28590277
10.55677657	-80.18345522
10.56410258	-84.32053043
10.57142859	-73.82227760
10.57875459	-76.35289826
10.58608060	-72.43447755
10.59340661	-80.22964619
10.60073262	-71.23871143
10.60805862	-84.39815400
10.61538463	-78.17806760
10.62271064	-73.87131219
10.63003664	-73.07569881
10.63736265	-84.74172405
10.64468866	-83.56562821
10.65201467	-76.76027504
10.65934067	-81.29794574
10.66666668	-76.09912063
10.67399269	-73.54522693
10.68131870	-72.72990741
10.68864470	-84.68494411
10.69597071	-79.34764187
10.70329672	-83.83178228
10.71062273	-81.29916661
10.71794873	-93.47758343
10.72527474	-81.79620601
10.73260075	-77.52565971
10.73992675	-81.41965283
10.74725276	-74.87500108
10.75457877	-75.49914487
10.76190478	-77.67808291
10.76923078	-76.90181213
10.77655679	-70.81164507
10.78388280	-74.20129978
10.79120881	-72.58608048
10.79853481	-77.74706038
10.80586082	-75.35057889
10.81318683	-81.64484619
10.82051284	-76.07378550
10.82783884	-76.43301264
10.83516485	-76.46018354
10.84249086	-87.89795338
10.84981686	-77.74629950
10.85714287	-80.80489385
10.86446888	-82.10120736
10.87179489	-79.47471792
10.87912089	-77.94562002
10.88644690	-82.33275202
10.89377291	-84.36776569
10.90109892	-80.77767004
10.90842492	-72.03249359
10.91575093	-74.16118647
10.92307694	-89.56414889
10.93040295	-84.31257018
10.93772895	-79.79487732
10.94505496	-83.09664015
10.95238097	-75.38030052
10.95970697	-85.31032246
10.96703298	-73.54621104
10.97435899	-81.04541317
10.98168500	-76.91042101
10.98901100	-82.85730852
10.99633701	-82.41933690
11.00366302	-78.59491399
11.01098903	-74.08808927
11.01831503	-80.71058139
11.02564104	-75.06700078
11.03296705	-79.02778584
11.04029306	-80.99550322
11.04761906	-79.19470890
11.05494507	-75.88202131
11.06227108	-83.83542270
11.06959708	-81.62602523
11.07692309	-89.36188584
11.08424910	-76.66142183
11.09157511	-89.36268060
11.09890111	-84.96440491
11.10622712	-76.85137656
11.11355313	-79.86253167
11.12087914	-74.79468564
11.12820514	-79.88022977
11.13553115	-76.64021452
11.14285716	-83.21942173
11.15018317	-75.72920536
11.15750917	-99.12845237
11.16483518	-79.40337735
11.17216119	-83.59590821
11.17948719	-78.70107363
11.18681320	-73.60241839
11.19413921	-80.72698712
11.20146522	-78.75319258
11.20879122	-76.34149796
11.21611723	-79.05836717
11.22344324	-78.56840566
11.23076925	-80.24546668
11.23809525	-75.77782342
11.24542126	-75.84003123
11.25274727	-83.95664917
11.26007328	-79.13139286
11.26739928	-77.60104083
11.27472529	-81.78731720
11.28205130	-88.11747617
11.28937730	-79.96329971
11.29670331	-76.73298405
11.30402932	-79.28585524
11.31135533	-87.25077637
11.31868133	-85.12066788
11.32600734	-74.17251814
11.33333335	-72.14997203
11.34065936	-78.99279570
11.34798536	-77.37508211
11.35531137	-84.20229845
11.36263738	-81.26006339
11.36996339	-81.46203888
11.37728939	-81.05747118
11.38461540	-78.44117656
11.39194141	-85.04673356
11.39926741	-92.37381812
11.40659342	-82.94573901
11.41391943	-85.31563573
11.42124544	-74.43671216
11.42857144	-73.61211275
11.43589745	-77.04998057
11.44322346	-88.43735669
11.45054947	-85.37245131
11.45787547	-75.70988098
11.46520148	-75.64495493
11.47252749	-80.74953570
11.47985350	-80.25452940
11.48717950	-86.70444421
11.49450551	-70.61694248
11.50183152	-71.40707544
11.50915752	-83.42197336
11.51648353	-76.67408274
11.52380954	-76.12427258
11.53113555	-82.62368857
11.53846155	-72.14014190
11.54578756	-73.22081572
11.55311357	-76.10176039
11.56043958	-82.47631302
11.56776558	-74.74154868
11.57509159	-77.65148245
11.58241760	-76.67635986
11.58974361	-83.15324204
11.59706961	-75.35510461
11.60439562	-75.62303175
11.61172163	-117.50157326
11.61904763	-85.98495175
11.62637364	-81.97272969
11.63369965	-83.35108147
11.64102566	-77.22811134
11.64835166	-77.87399041
11.65567767	-75.80197665
11.66300368	-79.56245806
11.67032969	-74.66315140
11.67765569	-81.18451464
11.68498170	-77.30492033
11.69230771	-88.89117859
11.69963372	-81.80598823
11.70695972	-68.03752581
11.71428573	-68.80813184
11.72161174	-82.33549711
11.72893774	-75.61770864
11.73626375	-79.88891054
11.74358976	-76.34297967
11.75091577	-81.95975234
11.75824177	-74.40878159
11.76556778	-81.61733522
11.77289379	-72.55714732
11.78021980	-79.93924549
11.78754580	-75.87224203
11.79487181	-82.22827081
11.80219782	-86.57374500
11.80952383	-85.13857813
11.81684983	-76.08002365
11.82417584	-85.43532910
11.83150185	-76.37916569
11.83882785	-83.96558362
11.84615386	-78.92080189
11.85347987	-80.35869171
11.86080588	-99.63992253
11.86813188	-74.23435328
11.87545789	-73.52459804
11.88278390	-85.34489062
11.89010991	-74.06379661
11.89743591	-78.28036120
11.90476192	-82.82232106
11.91208793	-80.86327545
11.91941394	-76.67854856
11.92673994	-79.70005755
11.93406595	-81.68162282
11.94139196	-82.77745950
11.94871796	-80.86384840
11.95604397	-85.55117751
11.96336998	-76.24573074
11.97069599	-86.70556493
11.97802199	-78.20621448
11.98534800	-77.65180753
11.99267401	-73.38825137
12.00000002	-91.04422262
12.00732602	-76.42245412
12.01465203	-80.94489434
12.02197804	-73.96557143
12.02930405	-87.56529297
12.03663005	-73.20546265
12.04395606	-71.99416225
12.05128207	-82.77588392
12.05860807	-73.32432455
12.06593408	-79.79873166
12.07326009	-96.07931582
12.08058610	-75.41753558
12.08791210	-74.49299528
12.09523811	-75.65348281
12.10256412	-82.54788054
12.10989013	-77.95384108
12.11721613	-79.34289315
12.12454214	-77.80266293
12.13186815	-82.02729992
12.13919416	-80.23949396
12.14652016	-93.52501180
12.15384617	-84.72343195
12.16117218	-75.94299724
12.16849818	-81.61036077
12.17582419	-77.35208159
12.18315020	-76.00034104
12.19047621	-77.06096313
12.19780221	-86.43569216
12.20512822	-80.14081406
12.21245423	-73.15440679
12.21978024	-77.21752236
12.22710624	-85.95040069
12.23443225	-93.28251450
12.24175826	-78.40114269
12.24908427	-77.61982822
12.25641027	-81.96444223
12.26373628	-79.80324207
12.27106229	-83.55712213
12.27838829	-77.85121955
12.28571430	-82.32644878
12.29304031	-80.38737543
12.30036632	-75.35484419
12.30769232	-81.78843863
12.31501833	-83.27667003
12.32234434	-79.84293044
12.32967035	-73.82785990
12.33699635	-76.29935800
12.34432236	-88.78071196
12.35164837	-78.45482174
12.35897438	-83.56048804
12.36630038	-80.46009736
12.37362639	-89.33634278
12.38095240	-83.50829819
12.38827841	-78.30321640
12.39560441	-94.98631201
12.40293042	-87.46056398
12.41025643	-86.67039209
12.41758243	-82.69347854
12.42490844	-75.98704688
12.43223445	-75.27027613
12.43956046	-81.02782032
12.44688646	-79.97812263
12.45421247	-110.86113215
12.46153848	-87.96378070
12.46886449	-82.39050911
12.47619049	-86.71705672
12.48351650	-77.95710207
12.49084251	-76.65158500
12.49816852	-84.42130771
12.50549452	-82.32388581
12.51282053	-74.20819676
12.52014654	-82.83647557
12.52747254	-85.65825650
12.53479855	-76.14619606
12.54212456	-80.90271383
12.54945057	-76.72139506
12.55677657	-72.53758149
12.56410258	-75.61218841
12.57142859	-75.64014202
12.57875460	-79.83688487
12.58608060	-78.41795604
12.59340661	-70.90190772
12.60073262	-78.24965472
12.60805863	-70.74429199
12.61538463	-82.52826526
12.62271064	-69.85249180
12.63003665	-78.23449892
12.63736265	-77.80971838
12.64468866	-75.76539434
12.65201467	-75.75216598
12.65934068	-80.52365321
12.66666668	-86.80152270
12.67399269	-77.05099906
12.68131870	-75.50426402
12.68864471	-85.40317441
12.69597071	-74.77542551
12.70329672	-86.95863261
12.71062273	-85.92541801
12.71794874	-78.17235357
12.72527474	-83.13908624
12.73260075	-75.74412819
12.73992676	-75.30019180
12.74725276	-80.50383388
12.75457877	-73.27778242
12.76190478	-84.42731398
12.76923079	-79.85882777
12.77655679	-81.83712759
12.78388280	-84.12029538
12.79120881	-76.77720937
12.79853482	-75.92675267
12.80586082	-84.48265947
12.81318683	-75.86477495
12.82051284	-76.19953193
12.82783885	-81.23795048
12.83516485	-74.22514689
12.84249086	-78.57578811
12.84981687	-77.06018652
12.85714287	-74.29947837
12.86446888	-77.43787465
12.87179489	-76.85533751
12.87912090	-77.59762847
12.88644690	-77.44470161
12.89377291	-73.04862545
12.90109892	-92.83966369
12.90842493	-77.24774562
12.91575093	-77.85522699
12.92307694	-74.75063968
12.93040295	-77.36580798
12.93772896	-72.66021175
12.94505496	-81.36628350
12.95238097	-71.21714991
12.95970698	-79.32466919
12.96703298	-73.23819431
12.97435899	-87.06319034
12.98168500	-78.31622064
12.98901101	-82.47544150
12.99633701	-84.25976885
13.00366302	-81.88786217
13.01098903	-85.97122266
13.01831504	-85.32230350
13.02564104	-89.56535926
13.03296705	-83.04091145
13.04029306	-80.84277760
13.04761907	-85.70430811
13.05494507	-73.04818553
13.06227108	-71.36321955
13.06959709	-87.71861500
13.07692309	-75.77052013
13.08424910	-82.75925033
13.09157511	-87.13647151
13.09890112	-89.64848901
13.10622712	-93.35430424
13.11355313	-79.45875718
13.12087914	-76.83518937
13.12820515	-82.66357895
13.13553115	-77.46437882
13.14285716	-77.87647507
13.15018317	-73.16796490
13.15750918	-80.38502062
13.16483518	-84.59544130
13.17216119	-80.19975734
13.17948720	-77.78677631
13.18681320	-78.18491422
13.19413921	-79.55899283
13.20146522	-90.16076665
13.20879123	-81.72499542
13.21611723	-83.91565108
13.22344324	-80.77832691
13.23076925	-75.56595207
13.23809526	-84.80691255
13.24542126	-74.87800908
13.25274727	-74.11834109
13.26007328	-81.40256096
13.26739929	-80.47798800
13.27472529	-79.31469771
13.28205130	-83.28948735
13.28937731	-80.94872027
13.29670331	-78.29285540
13.30402932	-81.56656904
13.31135533	-81.24504337
13.31868134	-92.77110292
13.32600734	-97.47547549
13.33333335	-85.35765578
13.34065936	-82.81025334
13.34798537	-89.21450905
13.35531137	-86.90493647
13.36263738	-75.09779976
13.36996339	-77.05049009
13.37728940	-70.54771482
13.38461540	-75.28142396
13.39194141	-91.15150368
13.39926742	-84.25656928
13.40659342	-76.63220796
13.41391943	-78.40194593
13.42124544	-87.02344820
13.42857145	-81.30238017
13.43589745	-84.31565626
13.44322346	-80.16548254
13.45054947	-87.93258090
13.45787548	-78.34718348
13.46520148	-83.74275210
13.47252749	-90.34123704
13.47985350	-83.29100193
13.48717951	-75.24798872
13.49450551	-77.52077451
13.50183152	-75.31330633
13.50915753	-81.64247954
13.51648353	-74.50361386
13.52380954	-77.07073773
13.53113555	-74.24258705
13.53846156	-78.03620301
13.54578756	-82.74369980
13.55311357	-75.63498462
13.56043958	-76.04552442
13.56776559	-85.57415974
13.57509159	-78.25816861
13.58241760	-80.34101870
13.58974361	-75.59138348
13.59706962	-82.49813958
13.60439562	-75.27316541
13.61172163	-91.71704967
13.61904764	-79.97359808
13.62637364	-86.40655807
13.63369965	-72.39994148
13.64102566	-77.58383151
13.64835167	-77.86192756
13.65567767	-79.33373877
13.66300368	-75.04241998
13.67032969	-76.47308595
13.67765570	-85.65570780
13.68498170	-77.04025153
13.69230771	-70.67503269
13.69963372	-76.22087476
13.70695973	-74.12906212
13.71428573	-86.15747597
13.72161174	-75.46933146
13.72893775	-76.84403767
13.73626375	-73.85988128
13.74358976	-83.73344969
13.75091577	-80.45430849
13.75824178	-79.96798324
13.76556778	-79.37919726
13.77289379	-77.10472119
13.78021980	-78.44933335
13.78754581	-74.36391265
13.79487181	-77.41756767
13.80219782	-75.77933388
13.80952383	-74.56709541
13.81684984	-83.03867055
13.82417584	-76.22513869
13.83150185	-78.16013739
13.83882786	-79.15506992
13.84615386	-81.52054267
13.85347987	-73.37535606
13.86080588	-74.75521505
13.86813189	-81.71352650
13.87545789	-76.78503989
13.88278390	-89.19394969
13.89010991	-75.06294250
13.89743592	-76.21483161
13.90476192	-77.27328844
13.91208793	-76.48329095
13.91941394	-82.75150171
13.92673995	-72.48873991
13.93406595	-78.85711452
13.94139196	-77.63034043
13.94871797	-80.23455002
13.95604397	-76.68073517
13.96336998	-76.06081003
13.97069599	-74.46575910
13.97802200	-75.74171887
13.98534800	-73.19015591
13.99267401	-73.96885424
14.00000002	-76.27809816
14.00732603	-82.16909841
14.01465203	-76.59495798
14.02197804	-76.54223899
14.02930405	-73.75403129
14.03663006	-74.94952361
14.04395606	-76.02286073
14.05128207	-82.19789501
14.05860808	-87.68386615
14.06593408	-73.58989146
14.07326009	-89.60437525
14.08058610	-71.82484558
14.08791211	-80.73888476
14.09523811	-100.86994417
14.10256412	-90.12680541
14.10989013	-76.72852735
14.11721614	-85.49911843
14.12454214	-72.78699715
14.13186815	-70.92021216
14.13919416	-94.77288727
14.14652017	-76.66524635
14.15384617	-72.57293718
14.16117218	-76.26291069
14.16849819	-88.11850523
14.17582419	-81.45779904
14.18315020	-76.43103290
14.19047621	-73.96098692
14.19780222	-90.33272814
14.20512822	-73.98498231
14.21245423	-80.51938783
14.21978024	-83.43101032
14.22710625	-75.94311945
14.23443225	-71.56976711
14.24175826	-73.37543570
14.24908427	-98.41260937
14.25641028	-92.29539821
14.26373628	-74.55289674
14.27106229	-82.22560727
14.27838830	-75.02373496
14.28571431	-74.40895139
14.29304031	-74.04162034
14.30036632	-74.51519629
14.30769233	-84.63244569
14.31501833	-80.09319782
14.32234434	-78.63220072
14.32967035	-84.26378226
14.33699636	-80.88244548
14.34432236	-73.71586896
14.35164837	-80.54462481
14.35897438	-80.41218094
14.36630039	-79.50939320
14.37362639	-83.67435419
14.38095240	-73.79284101
14.38827841	-73.93373796
14.39560442	-78.32514674
14.40293042	-80.71828665
14.41025643	-83.56468811
14.41758244	-73.28553036
14.42490844	-73.93352860
14.43223445	-85.84702457
14.43956046	-83.92252431
14.44688647	-80.19499207
14.45421247	-83.22559006
14.46153848	-80.55670241
14.46886449	-83.79094117
14.47619050	-88.87223754
14.48351650	-85.06020398
14.49084251	-78.30870293
14.49816852	-84.71345213
14.50549453	-71.80164942
14.51282053	-81.71898357
14.52014654	-79.21614595
14.52747255	-79.00681567
14.53479855	-80.09649304
14.54212456	-79.47462983
14.54945057	-83.77805863
14.55677658	-86.87058981
14.56410258	-81.16608235
14.57142859	-77.74580313
14.57875460	-78.90103313
14.58608061	-77.95700666
14.59340661	-79.64765393
14.60073262	-78.41211502
14.60805863	-74.78195736
14.61538464	-103.55011970
14.62271064	-75.35982038
14.63003665	-73.76430520
14.63736266	-72.96885713
14.64468866	-74.32853779
14.65201467	-72.59674201
14.65934068	-87.91318524
14.66666669	-79.52911549
14.67399269	-81.33031542
14.68131870	-77.76261413
14.68864471	-77.25906994
14.69597072	-83.15272330
14.70329672	-75.55679512
14.71062273	-82.68274513
14.71794874	-81.81946782
14.72527475	-75.79519627
14.73260075	-79.15386405
14.73992676	-75.88895020
14.74725277	-74.53369784
14.75457877	-73.76203738
14.76190478	-87.31040685
14.76923079	-73.46225164
14.77655680	-74.21744467
14.78388280	-83.35219226
14.79120881	-81.79835774
14.79853482	-85.42771460
14.80586083	-82.77871752
14.81318683	-81.69916245
14.82051284	-79.52031414
14.82783885	-77.83478580
14.83516486	-73.50414354
14.84249086	-78.96637660
14.84981687	-73.34478271
14.85714288	-86.89908802
14.86446888	-72.12995203
14.87179489	-75.49039657
14.87912090	-74.90815264
14.88644691	-81.99312980
14.89377291	-82.59860330
14.90109892	-75.70737156
14.90842493	-69.37439475
14.91575094	-74.51028487
14.92307694	-79.61004619
14.93040295	-78.46965849
14.93772896	-78.77593430
14.94505497	-83.04076270
14.95238097	-88.70978731
14.95970698	-80.69330980
14.96703299	-75.33075437
14.97435899	-79.34164029
14.98168500	-71.03839717
14.98901101	-78.05684704
14.99633702	-79.46055616
