# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:58:55
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-298.60000005	-0.00028820
-298.56666672	0.00011784
-298.53333339	-0.00035708
-298.50000006	-0.00068702
-298.46666672	-0.00056058
-298.43333339	-0.00047150
-298.40000006	-0.00030686
-298.36666672	-0.00046155
-298.33333339	-0.00033941
-298.30000006	-0.00037999
-298.26666672	-0.00035350
-298.23333339	-0.00040757
-298.20000006	-0.00016404
-298.16666672	-0.00057831
-298.13333339	-0.00033723
-298.10000006	-0.00076521
-298.06666672	-0.00057704
-298.03333339	-0.00045688
-298.00000006	-0.00067627
-297.96666672	-0.00054743
-297.93333339	-0.00042959
-297.90000006	-0.00040420
-297.86666672	-0.00045175
-297.83333339	-0.00051994
-297.80000006	-0.00031505
-297.76666672	-0.00012911
-297.73333339	-0.00054733
-297.70000006	-0.00017406
-297.66666672	-0.00018756
-297.63333339	-0.00052676
-297.60000006	0.00006590
-297.56666672	-0.00025667
-297.53333339	-0.00002012
-297.50000006	-0.00007368
-297.46666672	-0.00013416
-297.43333339	-0.00006800
-297.40000006	-0.00039963
-297.36666672	0.00008556
-297.33333339	-0.00012810
-297.30000006	-0.00026394
-297.26666672	-0.00010037
-297.23333339	0.00019067
-297.20000006	0.00003318
-297.16666672	-0.00003862
-297.13333339	0.00002467
-297.10000006	0.00024008
-297.06666672	0.00025341
-297.03333339	0.00013627
-297.00000006	0.00024340
-296.96666672	0.00026265
-296.93333339	0.00050804
-296.90000006	0.00058319
-296.86666672	0.00053606
-296.83333339	0.00024296
-296.80000006	0.00050019
-296.76666672	0.00045440
-296.73333339	0.00047137
-296.70000006	0.00038404
-296.66666673	0.00043052
-296.63333339	0.00061723
-296.60000006	0.00072132
-296.56666673	0.00063390
-296.53333339	0.00036535
-296.50000006	0.00084962
-296.46666673	0.00072643
-296.43333339	0.00082036
-296.40000006	0.00107484
-296.36666673	0.00088030
-296.33333339	0.00067850
-296.30000006	0.00093605
-296.26666673	0.00085495
-296.23333339	0.00103142
-296.20000006	0.00089092
-296.16666673	0.00094247
-296.13333339	0.00111934
-296.10000006	0.00107598
-296.06666673	0.00084925
-296.03333339	0.00101860
-296.00000006	0.00081411
-295.96666673	0.00096035
-295.93333339	0.00097686
-295.90000006	0.00114134
-295.86666673	0.00102430
-295.83333339	0.00118698
-295.80000006	0.00108335
-295.76666673	0.00122852
-295.73333339	0.00126714
-295.70000006	0.00106819
-295.66666673	0.00119792
-295.63333339	0.00138824
-295.60000006	0.00111455
-295.56666673	0.00121774
-295.53333339	0.00131582
-295.50000006	0.00136227
-295.46666673	0.00140896
-295.43333339	0.00144531
-295.40000006	0.00131262
-295.36666673	0.00169298
-295.33333339	0.00151863
-295.30000006	0.00153930
-295.26666673	0.00127371
-295.23333339	0.00131912
-295.20000006	0.00130980
-295.16666673	0.00122701
-295.13333339	0.00127021
-295.10000006	0.00136332
-295.06666673	0.00155965
-295.03333339	0.00135206
-295.00000006	0.00110307
-294.96666673	0.00134383
-294.93333339	0.00128592
-294.90000006	0.00141215
-294.86666673	0.00136850
-294.83333340	0.00120773
-294.80000006	0.00138100
-294.76666673	0.00116219
-294.73333340	0.00129494
-294.70000006	0.00152476
-294.66666673	0.00111225
-294.63333340	0.00129517
-294.60000006	0.00106981
-294.56666673	0.00099590
-294.53333340	0.00093951
-294.50000006	0.00076044
-294.46666673	0.00093700
-294.43333340	0.00094345
-294.40000006	0.00082225
-294.36666673	0.00070004
-294.33333340	0.00067848
-294.30000006	0.00071476
-294.26666673	0.00037179
-294.23333340	0.00049067
-294.20000006	0.00013394
-294.16666673	0.00017042
-294.13333340	0.00029537
-294.10000006	0.00016139
-294.06666673	0.00021384
-294.03333340	0.00009165
-294.00000006	0.00007661
-293.96666673	-0.00018769
-293.93333340	-0.00009813
-293.90000006	-0.00013545
-293.86666673	-0.00009033
