# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-05-07T11:41:15
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-306.36666675	-0.00061520
-306.33333342	-0.00063493
-306.30000008	-0.00069690
-306.26666675	-0.00068382
-306.23333342	-0.00071146
-306.20000008	-0.00064578
-306.16666675	-0.00078975
-306.13333342	-0.00064809
-306.10000008	-0.00076363
-306.06666675	-0.00078841
-306.03333342	-0.00074513
-306.00000008	-0.00079823
-305.96666675	-0.00072307
-305.93333342	-0.00075721
-305.90000008	-0.00077190
-305.86666675	-0.00076969
-305.83333342	-0.00076768
-305.80000008	-0.00071962
-305.76666675	-0.00071791
-305.73333342	-0.00080764
-305.70000009	-0.00070404
-305.66666675	-0.00073514
-305.63333342	-0.00074537
-305.60000009	-0.00071732
-305.56666675	-0.00081666
-305.53333342	-0.00076113
-305.50000009	-0.00079521
-305.46666675	-0.00069698
-305.43333342	-0.00072522
-305.40000009	-0.00086749
-305.36666675	-0.00082007
-305.33333342	-0.00082344
-305.30000009	-0.00085048
-305.26666675	-0.00085559
-305.23333342	-0.00080673
-305.20000009	-0.00077932
-305.16666675	-0.00081294
-305.13333342	-0.00080307
-305.10000009	-0.00082685
-305.06666675	-0.00075843
-305.03333342	-0.00080455
-305.00000009	-0.00081386
-304.96666676	-0.00074383
-304.93333342	-0.00071791
-304.90000009	-0.00071383
-304.86666676	-0.00072640
-304.83333342	-0.00066989
-304.80000009	-0.00060685
-304.76666676	-0.00059876
-304.73333342	-0.00054775
-304.70000009	-0.00062483
-304.66666676	-0.00060124
-304.63333342	-0.00064499
-304.60000009	-0.00052347
-304.56666676	-0.00048103
-304.53333342	-0.00055797
-304.50000009	-0.00044694
-304.46666676	-0.00045192
-304.43333342	-0.00044312
-304.40000009	-0.00039961
-304.36666676	-0.00026154
-304.33333342	-0.00035483
-304.30000009	-0.00032109
-304.26666676	-0.00039691
-304.23333342	-0.00029482
-304.20000009	-0.00028494
-304.16666676	-0.00026115
-304.13333343	-0.00030109
-304.10000009	-0.00019351
-304.06666676	-0.00019908
-304.03333343	-0.00024294
-304.00000009	-0.00032496
-303.96666676	-0.00021316
-303.93333343	-0.00016788
-303.90000009	-0.00020922
-303.86666676	-0.00021539
-303.83333343	-0.00024675
-303.80000009	-0.00016951
-303.76666676	-0.00025096
-303.73333343	-0.00016398
-303.70000009	-0.00020074
-303.66666676	-0.00018047
-303.63333343	-0.00022918
-303.60000009	-0.00021814
-303.56666676	-0.00028840
-303.53333343	-0.00028250
-303.50000009	-0.00030511
-303.46666676	-0.00026896
-303.43333343	-0.00030710
-303.40000010	-0.00038204
-303.36666676	-0.00039320
-303.33333343	-0.00044321
-303.30000010	-0.00054039
-303.26666676	-0.00052856
-303.23333343	-0.00051681
-303.20000010	-0.00063655
-303.16666676	-0.00062080
-303.13333343	-0.00057208
-303.10000010	-0.00067628
-303.06666676	-0.00081264
-303.03333343	-0.00079102
-303.00000010	-0.00071312
-302.96666676	-0.00082879
-302.93333343	-0.00089048
-302.90000010	-0.00088127
-302.86666676	-0.00082318
-302.83333343	-0.00085702
-302.80000010	-0.00094208
-302.76666676	-0.00096634
-302.73333343	-0.00099990
-302.70000010	-0.00095732
-302.66666676	-0.00107842
-302.63333343	-0.00111096
-302.60000010	-0.00120184
-302.56666677	-0.00115890
-302.53333343	-0.00114989
-302.50000010	-0.00115037
-302.46666677	-0.00121339
-302.43333343	-0.00125442
-302.40000010	-0.00118030
-302.36666677	-0.00125263
-302.33333343	-0.00124630
-302.30000010	-0.00121342
-302.26666677	-0.00123554
-302.23333343	-0.00117314
-302.20000010	-0.00120070
-302.16666677	-0.00129864
-302.13333343	-0.00120554
-302.10000010	-0.00114799
-302.06666677	-0.00118452
-302.03333343	-0.00118408
-302.00000010	-0.00119621
-301.96666677	-0.00117305
-301.93333343	-0.00122420
-301.90000010	-0.00106058
-301.86666677	-0.00097463
-301.83333344	-0.00090943
-301.80000010	-0.00080865
-301.76666677	-0.00084329
-301.73333344	-0.00075198
-301.70000010	-0.00073504
-301.66666677	-0.00065723
-301.63333344	-0.00053433
-301.60000010	-0.00056202
-301.56666677	-0.00047187
-301.53333344	-0.00046906
-301.50000010	-0.00028698
-301.46666677	-0.00023902
-301.43333344	-0.00007173
-301.40000010	-0.00004100
-301.36666677	0.00004596
-301.33333344	0.00014292
-301.30000010	0.00020102
-301.26666677	0.00024482
-301.23333344	0.00037821
-301.20000010	0.00048251
-301.16666677	0.00059272
-301.13333344	0.00071670
-301.10000010	0.00083239
-301.06666677	0.00086616
-301.03333344	0.00099694
-301.00000011	0.00119087
-300.96666677	0.00122545
-300.93333344	0.00133219
-300.90000011	0.00148787
-300.86666677	0.00156794
-300.83333344	0.00169778
-300.80000011	0.00176383
-300.76666677	0.00189993
-300.73333344	0.00193887
-300.70000011	0.00197351
-300.66666677	0.00208945
-300.63333344	0.00218314
-300.60000011	0.00223721
-300.56666677	0.00226393
-300.53333344	0.00234696
-300.50000011	0.00243107
-300.46666677	0.00255007
-300.43333344	0.00261413
-300.40000011	0.00262655
-300.36666677	0.00272162
-300.33333344	0.00272709
-300.30000011	0.00285962
-300.26666678	0.00291986
-300.23333344	0.00294721
-300.20000011	0.00307005
-300.16666678	0.00316458
-300.13333344	0.00312806
-300.10000011	0.00322768
-300.06666678	0.00329092
-300.03333344	0.00324730
-300.00000011	0.00332173
-299.96666678	0.00337587
-299.93333344	0.00339583
-299.90000011	0.00348609
-299.86666678	0.00365997
-299.83333344	0.00365796
-299.80000011	0.00371618
-299.76666678	0.00364132
-299.73333344	0.00375053
-299.70000011	0.00375232
-299.66666678	0.00379526
-299.63333344	0.00382653
-299.60000011	0.00377108
-299.56666678	0.00381339
-299.53333344	0.00397942
-299.50000011	0.00397242
-299.46666678	0.00394718
-299.43333345	0.00401266
-299.40000011	0.00390165
-299.36666678	0.00398104
-299.33333345	0.00407138
-299.30000011	0.00411064
-299.26666678	0.00409281
-299.23333345	0.00401297
-299.20000011	0.00394031
-299.16666678	0.00402123
-299.13333345	0.00395052
-299.10000011	0.00390773
-299.06666678	0.00398410
-299.03333345	0.00387544
-299.00000011	0.00385130
-298.96666678	0.00377455
-298.93333345	0.00373925
-298.90000011	0.00356422
-298.86666678	0.00351697
-298.83333345	0.00343352
-298.80000011	0.00337664
-298.76666678	0.00318955
-298.73333345	0.00314708
-298.70000012	0.00310731
-298.66666678	0.00291233
-298.63333345	0.00286852
-298.60000012	0.00278587
-298.56666678	0.00268238
-298.53333345	0.00240579
-298.50000012	0.00243877
-298.46666678	0.00239474
-298.43333345	0.00223179
-298.40000012	0.00194947
-298.36666678	0.00200866
-298.33333345	0.00181248
-298.30000012	0.00162840
-298.26666678	0.00141620
-298.23333345	0.00131893
-298.20000012	0.00108180
-298.16666678	0.00098166
-298.13333345	0.00071462
-298.10000012	0.00049617
-298.06666678	0.00030600
-298.03333345	0.00013101
-298.00000012	-0.00014225
-297.96666678	-0.00030933
-297.93333345	-0.00054462
-297.90000012	-0.00084419
-297.86666679	-0.00109068
-297.83333345	-0.00125876
-297.80000012	-0.00153533
-297.76666679	-0.00169832
-297.73333345	-0.00197373
-297.70000012	-0.00212661
-297.66666679	-0.00240600
-297.63333345	-0.00255608
-297.60000012	-0.00275637
-297.56666679	-0.00301404
-297.53333345	-0.00316490
-297.50000012	-0.00331024
-297.46666679	-0.00344569
-297.43333345	-0.00361445
-297.40000012	-0.00369515
-297.36666679	-0.00383650
-297.33333345	-0.00395110
-297.30000012	-0.00396800
-297.26666679	-0.00400364
-297.23333345	-0.00398644
-297.20000012	-0.00408713
-297.16666679	-0.00404507
-297.13333346	-0.00399803
-297.10000012	-0.00408336
-297.06666679	-0.00397978
-297.03333346	-0.00388967
-297.00000012	-0.00382519
-296.96666679	-0.00366758
-296.93333346	-0.00363462
-296.90000012	-0.00351071
-296.86666679	-0.00342760
-296.83333346	-0.00327508
-296.80000012	-0.00321788
-296.76666679	-0.00303055
-296.73333346	-0.00290687
-296.70000012	-0.00275471
-296.66666679	-0.00269927
-296.63333346	-0.00251876
-296.60000012	-0.00239094
-296.56666679	-0.00225291
-296.53333346	-0.00217248
-296.50000012	-0.00203577
-296.46666679	-0.00182973
-296.43333346	-0.00168411
-296.40000012	-0.00154187
-296.36666679	-0.00134183
-296.33333346	-0.00120751
-296.30000013	-0.00106681
-296.26666679	-0.00081256
-296.23333346	-0.00058725
-296.20000013	-0.00046320
-296.16666679	-0.00029645
